209.418939,202.065955,7.352984,187.393922,179.708297,7.685625
179.513546,172.005935,7.507611,169.062172,161.833225,7.228946
162.742259,155.629488,7.112771,156.598987,149.824434,6.774552
153.172179,146.367151,6.805028,150.333449,143.658126,6.675322
147.831872,141.179191,6.652680,145.276189,138.609814,6.666376
144.589636,137.924017,6.665619,142.691869,135.967291,6.724577
142.457066,135.789754,6.667312,141.006996,134.374423,6.632573
140.648263,133.999339,6.648924,139.563000,132.897205,6.665795
139.339943,132.700660,6.639283,138.731979,132.098516,6.633464
138.227253,131.562685,6.664568,137.414056,130.749570,6.664485
137.407447,130.742452,6.664995,136.601451,129.942662,6.658789
136.636967,130.001793,6.635174,136.113713,129.491654,6.622059
135.981451,129.334526,6.646925,135.233747,128.596331,6.637416
135.278884,128.639684,6.639201,135.276449,128.648456,6.627992
134.848607,128.209574,6.639033,134.136002,127.518090,6.617912
134.352030,127.714919,6.637112,133.836665,127.183764,6.652901
133.832816,127.183929,6.648887,133.238681,126.562130,6.676551
133.483038,126.829247,6.653791,133.409073,126.803167,6.605906
133.086392,126.436890,6.649502,132.654139,126.018020,6.636119
132.729126,126.087794,6.641333,132.357936,125.696923,6.661013
132.439058,125.783002,6.656056,132.394467,125.727457,6.667010
132.139148,125.474215,6.664933,131.726491,125.042601,6.683890
131.886273,125.224492,6.661781,131.916032,125.238970,6.677062
131.570696,124.900583,6.670113,131.303319,124.605687,6.697632
131.481896,124.825752,6.656143,131.126517,124.456008,6.670509
131.144932,124.499914,6.645018,131.187443,124.535691,6.651752
131.121252,124.452555,6.668697,131.375494,124.711982,6.663511
130.867370,124.189913,6.677457,131.118768,124.475220,6.643547
130.613884,123.933287,6.680597,130.545236,123.874037,6.671199
130.574322,123.891567,6.682756,130.776947,124.106659,6.670288
130.351960,123.674785,6.677175,130.389136,123.712602,6.676534
130.259238,123.597880,6.661359,129.955612,123.287791,6.667821
130.178145,123.495647,6.682499,130.271178,123.612530,6.658648
130.058177,123.382718,6.675459,130.055127,123.371648,6.683479
129.972508,123.286911,6.685598,130.289132,123.619453,6.669679
129.746023,123.050764,6.695259,129.836867,123.129199,6.707668
129.736907,123.034914,6.701993,130.046687,123.346631,6.700056
129.591543,122.890782,6.700761,129.646878,122.979884,6.666994
129.549184,122.879656,6.669529,129.954546,123.296823,6.657723
129.596836,122.902478,6.694358,129.649863,122.992374,6.657489
129.418136,122.711790,6.706346,129.545257,122.866062,6.679195
129.327250,122.631524,6.695726,129.604643,122.915269,6.689374
129.337821,122.640153,6.697668,129.764959,123.092693,6.672266
129.282112,122.584516,6.697595,129.332798,122.621007,6.711790
129.172399,122.471086,6.701313,129.761415,123.116162,6.645252
129.031502,122.329931,6.701570,129.570769,122.882664,6.688104
128.935244,122.227382,6.707863,129.312090,122.656966,6.655124
128.967486,122.253854,6.713633,129.016618,122.324344,6.692273
128.830805,122.136021,6.694784,129.450907,122.769333,6.681574
128.764230,122.067282,6.696948,129.320299,122.656314,6.663986
128.726559,122.012766,6.713792,129.443744,122.787092,6.656653
128.628867,121.935618,6.693248,128.948717,122.257173,6.691544
128.520547,121.811687,6.708860,129.259331,122.584365,6.674966
128.539159,121.827941,6.711217,128.960492,122.276078,6.684414
128.342655,121.649340,6.693314,129.227064,122.586359,6.640706
128.366714,121.667332,6.699382,128.390588,121.707110,6.683478
128.257980,121.537219,6.720761,128.916561,122.201251,6.715310
128.223189,121.518057,6.705132,128.950677,122.282713,6.667964
128.210468,121.504382,6.706086,129.068104,122.392248,6.675856
128.217772,121.509937,6.707835,129.171605,122.534883,6.636723
128.215871,121.521774,6.694097,128.874610,122.207976,6.666633
128.122465,121.421906,6.700559,128.636344,121.962477,6.673866
128.069956,121.362320,6.707636,128.515431,121.800525,6.714906
127.975114,121.263476,6.711639,128.575307,121.921775,6.653533
128.050492,121.332992,6.717501,128.603474,121.917023,6.686450
127.856061,121.146731,6.709330,128.440856,121.753079,6.687778
127.820198,121.109204,6.710994,128.555530,121.889032,6.666498
127.874772,121.160140,6.714631,128.548347,121.887722,6.660624
127.738091,121.020199,6.717891,128.392136,121.707571,6.684565
127.663332,120.930345,6.732987,128.426201,121.725934,6.700267
127.634170,120.905336,6.728834,128.332261,121.614754,6.717507
