206.830943,204.470630,2.360313,187.482688,183.900590,3.582098
174.173392,167.875569,6.297823,162.327881,154.210677,8.117204
155.577669,146.305687,9.271983,149.676672,139.692159,9.984512
146.848196,136.282993,10.565203,143.031139,131.988749,11.042390
141.001772,129.569464,11.432308,137.801791,125.847608,11.954183
136.802023,124.666616,12.135406,134.394575,121.988310,12.406265
133.609175,120.937716,12.671459,131.144278,118.150052,12.994226
130.898744,117.788949,13.109795,129.185958,115.860750,13.325208
128.656051,115.242966,13.413086,127.037643,113.338021,13.699621
126.941441,113.164432,13.777009,125.210725,111.252090,13.958635
125.377617,111.357167,14.020449,124.117919,110.057085,14.060834
124.236710,110.039691,14.197019,122.587135,108.208942,14.378193
122.927294,108.585578,14.341716,121.860714,107.531686,14.329028
122.052612,107.617123,14.435490,121.234097,106.800241,14.433856
121.306524,106.736363,14.570161,120.168630,105.568935,14.599695
120.467351,105.820854,14.646498,119.474032,104.900349,14.573683
119.583595,104.934451,14.649144,118.924180,104.341090,14.583090
118.936049,104.280242,14.655807,118.112858,103.518411,14.594447
118.340831,103.664478,14.676353,117.838879,103.198798,14.640082
117.639341,102.960319,14.679021,116.572209,101.778455,14.793754
117.014773,102.314398,14.700375,116.603431,101.857963,14.745469
116.441987,101.682340,14.759647,115.912151,101.188182,14.723970
115.909277,101.168783,14.740494,115.305502,100.541558,14.763945
115.438201,100.694660,14.743541,114.978402,100.461900,14.516502
114.967439,100.206494,14.760945,114.455494,99.678876,14.776618
114.419763,99.659994,14.759769,114.009771,99.238603,14.771168
113.995920,99.212063,14.783857,113.692755,99.025633,14.667122
113.617399,98.818440,14.798960,113.267306,98.458886,14.808421
113.121912,98.351739,14.770174,112.930991,98.240553,14.690439
112.791048,97.967732,14.823317,112.604117,97.880444,14.723673
112.374315,97.550098,14.824217,112.419492,97.635452,14.784040
112.175312,97.353641,14.821671,111.429239,96.548917,14.880322
111.735468,96.889283,14.846185,111.373360,96.601270,14.772090
111.431906,96.587218,14.844688,111.406590,96.496256,14.910335
111.172585,96.357369,14.815216,110.990045,96.257413,14.732631
110.855271,96.018125,14.837146,110.612921,95.832047,14.780874
110.538188,95.649522,14.888666,110.450962,95.659083,14.791879
110.327258,95.466389,14.860869,110.309343,95.451802,14.857541
110.107790,95.233738,14.874052,110.053394,95.234126,14.819268
109.828462,94.947617,14.880846,109.941349,95.118772,14.822578
109.651850,94.747454,14.904396,109.632530,94.787120,14.845410
109.402598,94.498584,14.904015,109.645325,94.763610,14.881715
109.218421,94.311755,14.906666,109.306425,94.428203,14.878222
109.006285,94.021253,14.985032,108.994295,94.002646,14.991649
108.771860,93.842763,14.929098,108.734954,93.783902,14.951051
108.620027,93.625047,14.994980,108.719378,93.797767,14.921610
108.423490,93.468863,14.954627,108.642668,93.669130,14.973538
108.341992,93.359870,14.982122,108.559299,93.703049,14.856251
108.103415,93.133393,14.970022,108.314940,93.334136,14.980803
107.945783,92.932311,15.013471,108.199101,93.223659,14.975442
107.787756,92.768270,15.019486,108.053370,93.098840,14.954530
107.759088,92.715619,15.043469,107.998835,93.061202,14.937633
107.521937,92.442850,15.079087,107.728089,92.787801,14.940287
107.457944,92.392798,15.065145,107.865316,92.862248,15.003069
107.379065,92.297969,15.081096,107.837919,92.581462,15.256457
107.234625,92.144893,15.089732,107.422900,92.287107,15.135793
107.080201,91.984315,15.095886,107.473534,92.384282,15.089252
107.003756,91.859858,15.143898,107.294319,92.307235,14.987084
106.948745,91.808356,15.140389,107.153593,92.053614,15.099979
106.844483,91.720455,15.124028,107.281825,92.115714,15.166112
106.739416,91.575489,15.163927,106.957414,91.786893,15.170521
106.621914,91.413198,15.208716,107.181718,92.090481,15.091237
106.595737,91.447094,15.148643,106.999562,91.827655,15.171906
106.566075,91.376067,15.190008,107.083224,91.896202,15.187022
106.434887,91.178502,15.256386,106.613232,91.437520,15.175712
106.215870,90.997985,15.217886,106.606276,91.481805,15.124471
106.292328,91.039864,15.252465,106.782884,91.533794,15.249090
106.205126,90.972940,15.232187,106.867490,91.737377,15.130113
